BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
2452,ADOLPHE,"of simply ""The Red Room,""--thus hoping to connect it in the reader's",0.28,0.4,0.64,0.2,R,7/10
2453,ADOLPHE,mind with the scarlet woman of the Bible.,0.28,0.3,0.64,0.2,R,7/10
2454,ADOLPHE,"In Sweden, a countess is the wife or widow of a count. His daughter",0.28,0.3,0.64,0.2,R,7/10
2455,ADOLPHE,is no more a countess than is the daughter of an English earl. Her,0.28,0.3,0.64,0.2,R,7/10
2456,ADOLPHE,"title is that of ""Fröken,"" which corresponds exactly to the German",0.28,0.3,0.64,0.2,R,7/10
2457,ADOLPHE,"""Fräulein"" and the English ""Miss."" Once it was reserved for the",0.28,0.3,0.64,0.2,R,7/10
2458,ADOLPHE,young women of the nobility. By an agitation which shook all Sweden,0.29,0.3,0.64,0.2,R,7/10
2459,ADOLPHE,"with mingled fury and mirth, it became extended to all unmarried",0.29,0.3,0.64,0.2,R,7/10
2460,ADOLPHE,women.,0.29,0.3,0.64,0.2,R,7/10
2461,ADOLPHE,"The French form of _Miss Julia's_ Christian name is, on the other",0.29,0.3,0.64,0.2,R,7/10
2462,ADOLPHE,"hand, in keeping with the author's intention, aiming at an",0.29,0.3,0.64,0.2,R,7/10
2463,ADOLPHE,expression of the foreign sympathies and manners which began to,0.29,0.3,0.64,0.2,R,7/10
2464,ADOLPHE,"characterize the Swedish nobility in the eighteenth century, and",0.29,0.3,0.64,0.2,R,7/10
2465,ADOLPHE,which continued to assert themselves almost to the end of the,0.29,0.3,0.64,0.2,R,7/10
2466,ADOLPHE,nineteenth. But in English that form would not have the same,0.29,0.3,0.64,0.2,R,7/10
2467,ADOLPHE,"significance, and nothing in the play makes its use imperative. The",0.29,0.3,0.64,0.2,R,7/10
2468,ADOLPHE,"valet, on the other hand, would most appropriately be named _Jean_",0.29,0.3,0.64,0.2,R,7/10
2469,ADOLPHE,"both in England and here, and for that reason I have retained this",0.29,0.3,0.64,0.2,R,7/10
2470,ADOLPHE,form of his name.,0.29,0.3,0.64,0.2,R,7/10
2471,ADOLPHE,Almost every one translating from the Scandinavian languages,0.29,0.3,0.64,0.2,R,7/10
2472,ADOLPHE,insists on creating a difficulty out of the fact that the three,0.29,0.3,0.64,0.2,R,7/10
2473,ADOLPHE,northern nations--like the Germans and the French--still use the,0.29,0.5,0.64,0.2,R,7/10
2474,ADOLPHE,second person singular of the personal pronoun to indicate a closer,0.29,0.3,0.64,0.2,R,7/10
2475,ADOLPHE,"degree of familiarity. But to translate the Swedish ""du"" with the",0.29,0.3,0.64,0.2,R,7/10
2476,ADOLPHE,"English ""thou"" is as erroneous as it is awkward. Tytler laid down",0.29,0.3,0.64,0.2,R,7/10
2477,ADOLPHE,"his ""Principles of Translation"" in 1791--and a majority of",0.29,0.4,0.64,0.2,R,7/10
2478,ADOLPHE,translators are still unaware of their existence. Yet it ought to,0.29,0.3,0.64,0.2,R,7/10
2479,ADOLPHE,seem self-evident to every thinking mind that idiomatic,0.29,0.3,0.64,0.2,R,7/10
2480,ADOLPHE,"equivalence, not verbal identity, must form the basis of a good and",0.29,0.3,0.64,0.2,R,7/10
2481,ADOLPHE,"faithful translation. When an English mother uses ""you"" to her",0.29,0.3,0.64,0.2,R,7/10
2482,ADOLPHE,"child, she establishes thereby the only rational equivalent for the",0.29,0.3,0.64,0.2,R,7/10
2483,ADOLPHE,"""du"" used under similar circumstances by her Swedish sister.",0.29,0.3,0.64,0.2,R,7/10
2484,ADOLPHE,Nobody familiar with the English language as it actually springs,0.29,0.3,0.64,0.2,R,7/10
2485,ADOLPHE,from the lips of living men and women can doubt that it offers ways,0.29,0.3,0.64,0.2,R,7/10
2486,ADOLPHE,of expressing varying shades of intimacy no less effective than any,0.29,0.3,0.64,0.2,R,7/10
2487,ADOLPHE,found in the Swedish tongue. Let me give an illustration from the,0.29,0.3,0.64,0.2,R,7/10
2488,ADOLPHE,play immediately under discussion. Returning to the stage after the,0.29,0.3,0.64,0.2,R,7/10
2489,ADOLPHE,"ballet scene, _Jean_ says to _Miss Julia_: ""I love you--can you",0.29,0.4,0.64,0.2,R,7/10
2490,ADOLPHE,"doubt it?"" And her reply, literally, is: ""You?--Say thou!"" I have",0.29,0.95,0.64,0.2,R,7/10
2491,ADOLPHE,"merely made him say: ""Can you doubt it, Miss Julia?"" and her",0.39,0.5,0.64,0.2,L,6/10
2492,ADOLPHE,"answer: ""Miss?--Call me Julia!"" As that is just what would happen",0.29,0.75,0.64,0.2,R,7/10
2493,ADOLPHE,"under similar circumstances among English-speaking people, I",0.29,0.3,0.64,0.2,R,7/10
2494,ADOLPHE,contend that not a whit of the author's meaning or spirit has been,0.29,0.3,0.64,0.2,R,7/10
2495,ADOLPHE,lost in this translation.,0.29,0.3,0.64,0.2,R,7/10
2496,ADOLPHE,"If ever a play was written for the stage, it is this one. And on",0.29,0.3,0.64,0.2,R,7/10
2497,ADOLPHE,the stage there is nothing to take the place of the notes and,0.29,0.3,0.64,0.2,R,7/10
2498,ADOLPHE,introductory explanations that so frequently encumber the printed,0.29,0.3,0.64,0.2,R,7/10
2499,ADOLPHE,volume. On the stage all explanations must lie within the play,0.29,0.3,0.64,0.2,R,7/10
2500,ADOLPHE,"itself, and so they should in the book also, I believe. The",0.29,0.3,0.64,0.2,R,7/10
2501,ADOLPHE,translator is either an artist or a man unfit for his work. As an,0.29,0.3,0.64,0.2,R,7/10
2502,ADOLPHE,artist he must have a courage that cannot even be cowed by his,0.29,0.3,0.64,0.2,R,7/10
2503,ADOLPHE,"reverence for the work of a great creative genius. If, mistakenly,",0.29,0.3,0.64,0.2,R,7/10
2504,ADOLPHE,"he revere the letter of that work instead of its spirit, then he",0.29,0.3,0.64,0.2,R,7/10
2505,ADOLPHE,"will reduce his own task to mere literary carpentry, and from his",0.29,0.3,0.64,0.2,R,7/10
2506,ADOLPHE,"pen will spring not a living form, like the one he has been set to",0.29,0.3,0.64,0.2,R,7/10
2507,ADOLPHE,"transplant, but only a death mask!",0.39,0.45,0.64,0.2,L,6/10
2508,ADOLPHE,AUTHOR'S PREFACE,0.29,0.3,0.64,0.2,R,7/10
2509,ADOLPHE,"Like almost all other art, that of the stage has long seemed to me",0.29,0.3,0.64,0.2,R,7/10
2510,ADOLPHE,"a sort of _Biblia Pauperum_, or a Bible in pictures for those who",0.29,0.3,0.64,0.2,R,7/10
2511,ADOLPHE,cannot read what is written or printed. And in the same way the,0.29,0.3,0.64,0.2,R,7/10
2512,ADOLPHE,playwright has seemed to me a lay preacher spreading the thoughts,0.29,0.3,0.64,0.2,R,7/10
2513,ADOLPHE,"of his time in a form so popular that the middle classes, from",0.29,0.3,0.64,0.2,R,7/10
2514,ADOLPHE,"which theatrical audiences are mainly drawn, can know what is being",0.29,0.3,0.64,0.2,R,7/10
2515,ADOLPHE,talked about without troubling their brains too much. For this,0.29,0.3,0.64,0.2,R,7/10
2516,ADOLPHE,reason the theatre has always served as a grammar-school to young,0.29,0.3,0.64,0.2,R,7/10
2517,ADOLPHE,"people, women, and those who have acquired a little knowledge, all",0.29,0.3,0.64,0.2,R,7/10
2518,ADOLPHE,of whom retain the capacity for deceiving themselves and being,0.29,0.3,0.63,0.2,R,7/10
2519,ADOLPHE,deceived--which means again that they are susceptible to illusions,0.29,0.4,0.63,0.2,R,7/10
2520,ADOLPHE,produced by the suggestions of the author. And for the same reason,0.29,0.3,0.63,0.2,R,7/10
2521,ADOLPHE,"I have had a feeling that, in our time, when the rudimentary,",0.29,0.3,0.63,0.2,R,7/10
2522,ADOLPHE,incomplete thought processes operating through our fancy seem to be,0.29,0.3,0.63,0.2,R,7/10
2523,ADOLPHE,"developing into reflection, research, and analysis, the theatre",0.29,0.3,0.63,0.2,R,7/10
2524,ADOLPHE,"might stand on the verge of being abandoned as a decaying form, for",0.29,0.3,0.63,0.2,R,7/10
2525,ADOLPHE,the enjoyment of which we lack the requisite conditions. The,0.29,0.3,0.63,0.2,R,7/10
2526,ADOLPHE,prolonged theatrical crisis now prevailing throughout Europe speaks,0.29,0.3,0.63,0.2,R,7/10
2527,ADOLPHE,"in favour of such a supposition, as well as the fact that, in the",0.29,0.3,0.63,0.2,R,7/10
2528,ADOLPHE,"civilised countries producing the greatest thinkers of the age,",0.29,0.3,0.63,0.2,R,7/10
2529,ADOLPHE,"namely, England and Germany, the drama is as dead as are most of",0.29,0.3,0.63,0.2,R,7/10
2530,ADOLPHE,the other fine arts.,0.29,0.3,0.63,0.2,R,7/10
2531,ADOLPHE,"In some other countries it has, however, been thought possible to",0.29,0.3,0.63,0.2,R,7/10
2532,ADOLPHE,create a new drama by filling the old forms with the contents of a,0.29,0.3,0.63,0.2,R,7/10
2533,ADOLPHE,"new time. But, for one thing, there has not been time for the new",0.29,0.3,0.63,0.2,R,7/10
2534,ADOLPHE,thoughts to become so popularized that the public might grasp the,0.29,0.3,0.63,0.2,R,7/10
2535,ADOLPHE,"questions raised; secondly, minds have been so inflamed by party",0.29,0.3,0.63,0.2,R,7/10
2536,ADOLPHE,conflicts that pure and disinterested enjoyment has been excluded,0.29,0.3,0.63,0.2,R,7/10
2537,ADOLPHE,from places where one's innermost feelings are violated and the,0.29,0.3,0.63,0.2,R,7/10
2538,ADOLPHE,tyranny of an applauding or hissing majority is exercised with the,0.29,0.3,0.63,0.2,R,7/10
2539,ADOLPHE,"openness for which the theatre gives a chance; and, finally, there",0.29,0.3,0.63,0.2,R,7/10
2540,ADOLPHE,"has been no new form devised for the new contents, and the new wine",0.29,0.3,0.63,0.2,R,7/10
2541,ADOLPHE,has burst the old bottles.,0.29,0.3,0.63,0.2,R,7/10
2542,ADOLPHE,In the following drama I have not tried to do anything new--for,0.29,0.4,0.63,0.2,R,7/10
2543,ADOLPHE,that cannot be done--but I have tried to modernize the form in,0.29,0.4,0.63,0.2,R,7/10
2544,ADOLPHE,accordance with the demands which I thought the new men of a new,0.3,0.3,0.63,0.2,R,7/10
2545,ADOLPHE,time might be likely to make on this art. And with such a purpose,0.3,0.3,0.63,0.2,R,7/10
2546,ADOLPHE,"in view, I have chosen, or surrendered myself to, a theme that",0.3,0.3,0.63,0.2,R,7/10
2547,ADOLPHE,might well be said to lie outside the partisan strife of the day:,0.3,0.3,0.63,0.2,R,7/10
2548,ADOLPHE,"for the problem of social ascendancy or decline, of higher or",0.3,0.3,0.63,0.2,R,7/10
2549,ADOLPHE,"lower, of better or worse, of men or women, is, has been, and will",0.3,0.3,0.63,0.2,R,7/10
2550,ADOLPHE,"be of lasting interest. In selecting this theme from real life, as",0.3,0.3,0.63,0.2,R,7/10
2551,ADOLPHE,"it was related to me a number of years ago, when the incident",0.3,0.3,0.63,0.2,R,7/10
2552,ADOLPHE,"impressed me very deeply, I found it suited to a tragedy, because",0.3,0.3,0.63,0.2,R,7/10
2553,ADOLPHE,it can only make us sad to see a fortunately placed individual,0.3,0.3,0.63,0.2,R,7/10
2554,ADOLPHE,"perish, and this must be the case in still higher degree when we",0.3,0.3,0.63,0.2,R,7/10
2555,ADOLPHE,see an entire family die out. But perhaps a time will arrive when,0.3,0.3,0.63,0.2,R,7/10
2556,ADOLPHE,"we have become so developed, so enlightened, that we can remain",0.3,0.3,0.63,0.2,R,7/10
2557,ADOLPHE,"indifferent before the spectacle of life, which now seems so",0.3,0.3,0.63,0.2,R,7/10
2558,ADOLPHE,"brutal, so cynical, so heartless; when we have closed up those",0.3,0.3,0.63,0.2,R,7/10
2559,ADOLPHE,"lower, unreliable instruments of thought which we call feelings,",0.3,0.3,0.63,0.2,R,7/10
2560,ADOLPHE,and which have been rendered not only superfluous but harmful by,0.3,0.3,0.63,0.2,R,7/10
2561,ADOLPHE,the final growth of our reflective organs.,0.3,0.3,0.63,0.2,R,7/10
2562,ADOLPHE,The fact that the heroine arouses our pity depends only on our,0.3,0.3,0.63,0.2,R,7/10
2563,ADOLPHE,weakness in not being able to resist the sense of fear that the,0.3,0.3,0.63,0.2,R,7/10
2564,ADOLPHE,same fate could befall ourselves. And yet it is possible that a,0.3,0.3,0.63,0.2,R,7/10
2565,ADOLPHE,very sensitive spectator might fail to find satisfaction in this,0.3,0.3,0.63,0.2,R,7/10
2566,ADOLPHE,"kind of pity, while the man believing in the future might demand",0.3,0.3,0.63,0.2,R,7/10
2567,ADOLPHE,"some positive suggestion for the abolition of evil, or, in other",0.3,0.3,0.63,0.2,R,7/10
2568,ADOLPHE,"words, some kind of programme. But, first of all, there is no",0.3,0.3,0.63,0.2,R,7/10
2569,ADOLPHE,absolute evil. That one family perishes is the fortune of another,0.3,0.3,0.63,0.2,R,7/10
2570,ADOLPHE,"family, which thereby gets a chance to rise. And the alternation of",0.3,0.3,0.63,0.2,R,7/10
2571,ADOLPHE,"ascent and descent constitutes one of life's main charms, as",0.3,0.3,0.63,0.2,R,7/10
2572,ADOLPHE,fortune is solely determined by comparison. And to the man with a,0.3,0.3,0.63,0.2,R,7/10
2573,ADOLPHE,"programme, who wants to remedy the sad circumstance that the hawk",0.3,0.3,0.63,0.2,R,7/10
2574,ADOLPHE,"eats the dove, and the flea eats the hawk, I have this question to",0.3,0.3,0.63,0.2,R,7/10
2575,ADOLPHE,put: why should it be remedied? Life is not so mathematically,0.3,0.5,0.63,0.2,R,7/10
2576,ADOLPHE,"idiotic that it lets only the big eat the small, but it happens",0.3,0.3,0.63,0.2,R,7/10
2577,ADOLPHE,"just as often that the bee kills the lion, or drives it to madness",0.5,0.3,0.63,0.2,L,5/10
2578,ADOLPHE,at least.,0.3,0.3,0.63,0.2,R,7/10
2579,ADOLPHE,That my tragedy makes a sad impression on many is their own fault.,0.3,0.3,0.63,0.2,R,7/10
2580,ADOLPHE,"When we grow strong as were the men of the first French revolution,",0.3,0.3,0.63,0.2,R,7/10
2581,ADOLPHE,then we shall receive an unconditionally good and joyful impression,0.3,0.3,0.63,0.2,R,7/10
2582,ADOLPHE,from seeing the national forests rid of rotting and superannuated,0.3,0.3,0.63,0.2,R,7/10
2583,ADOLPHE,trees that have stood too long in the way of others with equal,0.3,0.3,0.63,0.2,R,7/10
2584,ADOLPHE,right to a period of free growth--an impression good in the same,0.3,0.4,0.63,0.2,R,7/10
2585,ADOLPHE,way as that received from the death of one incurably diseased.,0.4,0.3,0.63,0.2,L,6/10
2586,ADOLPHE,"Not long ago they reproached my tragedy ""The Father"" with being too",0.3,0.3,0.63,0.2,R,7/10
2587,ADOLPHE,sad--just as if they wanted merry tragedies. Everybody is clamouring,0.3,0.4,0.62,0.2,L,6/10
2588,ADOLPHE,"arrogantly for ""the joy of life,"" and all theatrical managers are",0.3,0.3,0.62,0.2,L,6/10
2589,ADOLPHE,"giving orders for farces, as if the joy of life consisted in being",0.3,0.3,0.62,0.2,L,6/10
2590,ADOLPHE,silly and picturing all human beings as so many sufferers from St.,0.3,0.3,0.62,0.2,L,6/10
2591,ADOLPHE,Vitus' dance or idiocy. I find the joy of life in its violent and,0.3,0.3,0.62,0.2,L,6/10
2592,ADOLPHE,"cruel struggles, and my pleasure lies in knowing something and",0.3,0.3,0.62,0.2,L,6/10
2593,ADOLPHE,learning something. And for this reason I have selected an unusual,0.3,0.3,0.62,0.2,L,6/10
2594,ADOLPHE,"but instructive case--an exception, in a word--but a great",0.3,0.5,0.62,0.2,L,6/10
2595,ADOLPHE,"exception, proving the rule, which, of course, will provoke all",0.3,0.3,0.62,0.2,L,6/10
2596,ADOLPHE,lovers of the commonplace. And what also will offend simple brains,0.3,0.3,0.62,0.2,L,6/10
2597,ADOLPHE,"is that my action cannot be traced back to a single motive, that",0.3,0.3,0.62,0.2,L,6/10
2598,ADOLPHE,the view-point is not always the same. An event in real life--and,0.3,0.4,0.62,0.2,L,6/10
2599,ADOLPHE,this discovery is quite recent--springs generally from a whole,0.3,0.4,0.62,0.2,L,6/10
2600,ADOLPHE,"series of more or less deep-lying motives, but of these the",0.3,0.3,0.62,0.2,L,6/10
2601,ADOLPHE,spectator chooses as a rule the one his reason can master most,0.3,0.3,0.62,0.2,L,6/10
2602,ADOLPHE,"easily, or else the one reflecting most favourably on his power of",0.3,0.3,0.62,0.2,L,6/10
2603,ADOLPHE,"reasoning. A suicide is committed. Bad business, says the merchant.",0.3,0.3,0.62,0.2,L,6/10
2604,ADOLPHE,"Unrequited love, say the ladies. Sickness, says the sick man.",0.3,0.3,0.62,0.2,L,6/10
2605,ADOLPHE,"Crushed hopes, says the shipwrecked. But now it may be that the",0.3,0.3,0.62,0.2,L,6/10
2606,ADOLPHE,motive lay in all or none of these directions. It is possible that,0.3,0.3,0.62,0.2,L,6/10
2607,ADOLPHE,the one who is dead may have hid the main motive by pushing forward,0.3,0.3,0.62,0.2,L,6/10
2608,ADOLPHE,another meant to place his memory in a better light.,0.3,0.3,0.62,0.2,L,6/10
2609,ADOLPHE,In explanation of _Miss Julia's_ sad fate I have suggested many,0.3,0.3,0.62,0.2,L,6/10
2610,ADOLPHE,factors: her mother's fundamental instincts; her father's mistaken,0.3,0.3,0.62,0.2,L,6/10
2611,ADOLPHE,"upbringing of the girl; her own nature, and the suggestive influence",0.3,0.3,0.62,0.2,L,6/10
2612,ADOLPHE,"of her fiancé on a weak and degenerate brain; furthermore, and more",0.3,0.3,0.62,0.2,L,6/10
2613,ADOLPHE,directly: the festive mood of the Midsummer Eve; the absence of her,0.3,0.3,0.62,0.2,L,6/10
2614,ADOLPHE,father; her physical condition; her preoccupation with the animals;,0.3,0.3,0.62,0.2,L,6/10
2615,ADOLPHE,the excitation of the dance; the dusk of the night; the strongly,0.3,0.3,0.62,0.2,L,6/10
2616,ADOLPHE,aphrodisiacal influence of the flowers; and lastly the chance,0.3,0.3,0.62,0.2,L,6/10
2617,ADOLPHE,"forcing the two of them together in a secluded room, to which must",0.3,0.3,0.62,0.2,L,6/10
2618,ADOLPHE,be added the aggressiveness of the excited man.,0.3,0.3,0.62,0.2,L,6/10
2619,ADOLPHE,Thus I have neither been one-sidedly physiological nor one-sidedly,0.3,0.3,0.62,0.2,L,6/10
2620,ADOLPHE,psychological in my procedure. Nor have I merely delivered a moral,0.3,0.3,0.62,0.2,L,6/10
2621,ADOLPHE,preachment. This multiplicity of motives I regard as praiseworthy,0.3,0.3,0.62,0.2,L,6/10
2622,ADOLPHE,because it is in keeping with the views of our own time. And if,0.3,0.3,0.62,0.2,L,6/10
2623,ADOLPHE,"others have done the same thing before me, I may boast of not being",0.3,0.3,0.62,0.2,L,6/10
2624,ADOLPHE,the sole inventor of my paradoxes--as all discoveries are named.,0.3,0.4,0.62,0.2,L,6/10
2625,ADOLPHE,In regard to the character-drawing I may say that I have tried to,0.3,0.3,0.62,0.2,L,6/10
2626,ADOLPHE,"make my figures rather ""characterless,"" and I have done so for",0.3,0.3,0.62,0.2,L,6/10
2627,ADOLPHE,reasons I shall now state.,0.3,0.3,0.62,0.2,L,6/10
2628,ADOLPHE,In the course of the ages the word character has assumed many,0.3,0.3,0.62,0.2,L,6/10
2629,ADOLPHE,meanings. Originally it signified probably the dominant ground-note,0.3,0.3,0.62,0.2,L,6/10
2630,ADOLPHE,"in the complex mass of the self, and as such it was confused with",0.31,0.3,0.62,0.2,L,6/10
2631,ADOLPHE,temperament. Afterward it became the middle-class term for an,0.31,0.3,0.62,0.2,L,6/10
2632,ADOLPHE,"automaton, so that an individual whose nature had come to a stand",0.31,0.3,0.62,0.2,L,6/10
2633,ADOLPHE,"still, or who had adapted himself to a certain part in life--who",0.31,0.4,0.62,0.2,L,6/10
2634,ADOLPHE,"had ceased to grow, in a word--was named a character; while one",0.31,0.4,0.62,0.2,L,6/10
2635,ADOLPHE,remaining in a state of development--a skilful navigator on life's,0.31,0.4,0.62,0.2,L,6/10
2636,ADOLPHE,"river, who did not sail with close-tied sheets, but knew when to",0.31,0.3,0.62,0.2,L,6/10
2637,ADOLPHE,fall off before the wind and when to luff again--was called lacking,0.31,0.4,0.62,0.2,L,6/10
2638,ADOLPHE,"in character. And he was called so in a depreciatory sense, of",0.31,0.3,0.62,0.2,L,6/10
2639,ADOLPHE,"course, because he was so hard to catch, to classify, and to keep",0.31,0.3,0.62,0.2,L,6/10
2640,ADOLPHE,track of. This middle-class notion about the immobility of the soul,0.31,0.3,0.62,0.2,L,6/10
2641,ADOLPHE,"was transplanted to the stage, where the middle-class element has",0.31,0.3,0.62,0.2,L,6/10
2642,ADOLPHE,always held sway. There a character became synonymous with a,0.31,0.3,0.62,0.2,L,6/10
2643,ADOLPHE,gentleman fixed and finished once for all--one who invariably,0.31,0.4,0.62,0.2,L,6/10
2644,ADOLPHE,"appeared drunk, jolly, sad. And for the purpose of characterisation",0.31,0.3,0.62,0.2,L,6/10
